Date,Price,Open,High,Low,Vol.,Change %,Swing (Day),Swing Ratio (Day),3 M High,3 M Low,Swing Ratio (M),Log Swing Ratio (M),YR HIGH,YR Low,Swing Ratio (YR),Swing Ratio (YR) log,LN(Price,,,,,,,,,,,,
9/26/2010,0.1,0.1,0.1,0.1,12.06K,0.00%,0,0,,,,,,,,,-2.302585093,70,,,,,,,,,,,
9/27/2010,0.1,0.1,0.1,0.1,10.75K,0.00%,0,0,,,,,,,,,-2.302585093,71,,,,,,,,,,,
9/28/2010,0.1,0.1,0.1,0.1,7.09K,0.00%,0,0,,,,,,,,,-2.302585093,72,,,,,,,,,,,
9/29/2010,0.1,0.1,0.1,0.1,23.48K,0.00%,0,0,,,,,,,,,-2.302585093,73,,,,,,,,,,,
9/30/2010,0.1,0.1,0.1,0.1,7.92K,0.00%,0,0,,,,,,,,,-2.302585093,74,,,,,,,,,,,
10/1/2010,0.1,0.1,0.1,0.1,1.72K,0.00%,0,0,,,,,,,,,-2.302585093,75,,,,,,,,,,,
10/2/2010,0.1,0.1,0.1,0.1,13.06K,0.00%,0,0,,,,,,,,,-2.302585093,76,,,,,,,,,,,
10/3/2010,0.1,0.1,0.1,0.1,7.17K,0.00%,0,0,,,,,,,,,-2.302585093,77,,,,,,,,,,,
10/4/2010,0.1,0.1,0.1,0.1,34.00K,0.00%,0,0,,,,,,,,,-2.302585093,78,,,,,,,,,,,
10/5/2010,0.1,0.1,0.1,0.1,27.53K,0.00%,0,0,,,,,,,,,-2.302585093,79,,,,,,,,,,,
10/6/2010,0.1,0.1,0.1,0.1,33.43K,0.00%,0,0,,,,,,,,,-2.302585093,80,,,,,,,,,,,
10/7/2010,0.1,0.1,0.1,0.1,43.69K,0.00%,0,0,,,,,,,,,-2.302585093,81,,,,,,,,,,,
10/8/2010,0.1,0.1,0.1,0,139.29K,0.00%,0.1,1,,,,,,,,,-2.302585093,82,,,,,,,,,,,
10/9/2010,0.1,0.1,0.1,0.1,187.85K,0.00%,0,0,,,,,,,,,-2.302585093,83,,,,,,,,,,,
10/10/2010,0.1,0.1,0.1,0.1,50.68K,0.00%,0,0,,,,,,,,,-2.302585093,84,,,,,,,,,,,
10/11/2010,0.1,0.1,0.1,0.1,14.09K,0.00%,0,0,,,,,,,,,-2.302585093,85,,,,,,,,,,,
10/12/2010,0.1,0.1,0.1,0.1,25.66K,0.00%,0,0,,,,,,,,,-2.302585093,86,,,,,,,,,,,
10/13/2010,0.1,0.1,0.1,0.1,47.56K,0.00%,0,0,,,,,,,,,-2.302585093,87,,,,,,,,,,,
10/14/2010,0.1,0.1,0.1,0.1,37.22K,0.00%,0,0,,,,,,,,,-2.302585093,88,,,,Var 3M Log,,,Var YR log,,,,
10/15/2010,0.1,0.1,0.1,0.1,24.64K,0.00%,0,0,0.2,0,2,0.301029996,,,,,-2.302585093,89,,,,-0.171977734,1.119086693,,-0.000127442,0.560481872,,1.632913522,-9.328646305
10/16/2010,0.1,0.1,0.1,0.1,6.29K,0.00%,0,0,0.2,0,2,0.301029996,,,,,-2.302585093,90,4.49980967,-1,,0.003101907,0.023732996,,1.87424E-06,0.005493513,,0.00584921,0.045135402
10/17/2010,0.1,0.1,0.1,0.1,18.22K,0.00%,0,0,0.2,0,2,0.301029996,,,,,-2.302585093,91,4.510859507,-1,,0.364944123,0.225966637,,0.476776655,0.195666631,,0.935785135,0.361278252
10/18/2010,0.1,0.1,0.1,0.1,25.67K,0.00%,0,0,0.2,0,2,0.301029996,,,,,-2.302585093,92,4.521788577,-1,,3073.880879,5349,,4623.579537,5074,,77934.89657,5348
10/19/2010,0.1,0.1,0.1,0.1,6.24K,0.00%,0,0,0.2,0,2,0.301029996,,,,,-2.302585093,93,4.532599493,-1,,156.9551885,273.124866,,177.0157322,194.2602735,,10172.21665,698.0315245
10/20/2010,0.1,0.1,0.1,0.1,31.86K,0.00%,0,0,0.2,0,2,0.301029996,,,,,-2.302585093,94,4.543294782,-1,,,,,,,,,
10/21/2010,0.1,0.1,0.1,0.1,44.87K,0.00%,0,0,0.2,0,2,0.301029996,,,,,-2.302585093,95,4.553876892,-1,,,,,,,,,
10/22/2010,0.1,0.1,0.1,0.1,34.60K,0.00%,0,0,0.2,0,2,0.301029996,,,,,-2.302585093,96,4.564348191,-1,,,,,,,,,
10/23/2010,0.1,0.1,0.1,0.1,4.42K,0.00%,0,0,0.2,0,2,0.301029996,,,,,-2.302585093,97,4.574710979,-1,,,,,,,,,
10/24/2010,0.1,0.1,0.2,0.1,13.80K,0.00%,0.1,1,0.2,0,2,0.301029996,,,,,-2.302585093,98,4.584967479,-1,,,,,,,,,
10/25/2010,0.1,0.1,0.2,0.1,30.30K,0.00%,0.1,1,0.2,0,2,0.301029996,,,,,-2.302585093,99,4.59511985,-1,,,,,,,,,
10/26/2010,0.2,0.1,0.2,0.1,19.22K,0.00%,0.1,0.666666667,0.2,0,1.978021978,0.296231113,,,,,-1.609437912,100,4.605170186,-0.698970004,,,,,,,,,
10/27/2010,0.2,0.2,0.2,0.2,65.61K,0.00%,0,0,0.2,0,1.956521739,0.291484678,,,,,-1.609437912,101,4.615120517,-0.698970004,,,,,,,,,
10/28/2010,0.2,0.2,0.2,0.2,21.53K,0.00%,0,0,0.2,0,1.935483871,0.286789557,,,,,-1.609437912,102,4.624972813,-0.698970004,,,,,,,,,
10/29/2010,0.2,0.2,0.2,0.2,28.69K,0.00%,0,0,0.2,0,1.914893617,0.282144652,,,,,-1.609437912,103,4.634728988,-0.698970004,,,,,,,,,
10/30/2010,0.2,0.2,0.2,0.2,26.71K,0.00%,0,0,0.2,0,1.894736842,0.2775489,,,,,-1.609437912,104,4.644390899,-0.698970004,,,,,,,,,
10/31/2010,0.2,0.2,0.2,0.2,40.34K,0.00%,0,0,0.2,0,1.875,0.273001272,,,,,-1.609437912,105,4.65396035,-0.698970004,,,,,,,,,
11/1/2010,0.2,0.2,0.2,0.2,21.26K,0.00%,0,0,0.2,0,1.855670103,0.268500771,,,,,-1.609437912,106,4.663439094,-0.698970004,,,,,,,,,
11/2/2010,0.2,0.2,0.2,0.2,5.85K,0.00%,0,0,0.2,0,1.836734694,0.264046429,,,,,-1.609437912,107,4.672828834,-0.698970004,,,,,,,,,
11/3/2010,0.2,0.2,0.3,0.1,61.47K,0.00%,0.2,1,0.3,0,2.727272727,0.43572857,,,,,-1.609437912,108,4.682131227,-0.698970004,,,,,,,,,
11/4/2010,0.2,0.2,0.2,0.2,29.70K,0.00%,0,0,0.3,0,2.7,0.431363764,,,,,-1.609437912,109,4.691347882,-0.698970004,,,,,,,,,
11/5/2010,0.3,0.2,0.3,0.2,36.62K,0.00%,0.1,0.4,0.3,0,2.647058824,0.422763592,,,,,-1.203972804,110,4.700480366,-0.522878745,,,,,,,,,
11/6/2010,0.4,0.3,0.5,0.2,32.76K,50.00%,0.3,0.857142857,0.5,0,4.285714286,0.632023215,,,,,-0.916290732,111,4.709530201,-0.397940009,,,,,,,,,
11/7/2010,0.3,0.4,0.5,0.3,77.22K,0.00%,0.2,0.571428571,0.5,0,4.205607477,0.623828736,,,,,-1.203972804,112,4.718498871,-0.522878745,,,,,,,,,
11/8/2010,0.2,0.3,0.4,0.2,118.20K,-28.53%,0.2,0.8,0.5,0,4.166666667,0.619788758,,,,,-1.609437912,113,4.727387819,-0.698970004,,,,,,,,,
11/9/2010,0.2,0.2,0.3,0.2,47.98K,0.00%,0.1,0.5,0.5,0,4.128440367,0.615786016,,,,,-1.609437912,114,4.736198448,-0.698970004,,,,,,,,,
11/10/2010,0.2,0.2,0.2,0.1,30.39K,0.00%,0.1,0.5,0.5,0,4.090909091,0.611819829,,,,,-1.609437912,115,4.744932128,-0.698970004,,,,,,,,,
11/11/2010,0.2,0.2,0.2,0.2,5.03K,0.00%,0,0,0.5,0,4.054054054,0.607889535,,,,,-1.609437912,116,4.753590191,-0.698970004,,,,,,,,,
11/12/2010,0.3,0.2,0.3,0.2,40.72K,0.00%,0.1,0.4,0.5,0,3.982300885,0.60013407,,,,,-1.203972804,117,4.762173935,-0.522878745,,,,,,,,,
11/13/2010,0.3,0.3,0.3,0.3,21.92K,0.00%,0,0,0.5,0,3.913043478,0.592514673,,,,,-1.203972804,118,4.770684624,-0.522878745,,,,,,,,,
11/14/2010,0.3,0.3,0.3,0.3,16.84K,0.00%,0,0,0.5,0,3.846153846,0.585026652,,,,,-1.203972804,119,4.779123493,-0.522878745,,,,,,,,,
11/15/2010,0.3,0.3,0.3,0.3,8.51K,0.00%,0,0,0.5,0,3.781512605,0.577665552,,,,,-1.203972804,120,4.787491743,-0.522878745,,,,,,,,,
11/16/2010,0.2,0.3,0.3,0.2,33.93K,0.00%,0.1,0.4,0.5,0,3.75,0.574031268,,,,,-1.609437912,121,4.795790546,-0.698970004,,,,,,,,,
11/17/2010,0.2,0.2,0.3,0.2,32.87K,0.00%,0.1,0.5,0.5,0,3.719008264,0.570427143,,,,,-1.609437912,122,4.804021045,-0.698970004,,,,,,,,,
11/18/2010,0.3,0.2,0.3,0.2,37.45K,0.00%,0.1,0.4,0.5,0,3.658536585,0.563307402,,,,,-1.203972804,123,4.812184355,-0.522878745,,,,,,,,,
11/19/2010,0.3,0.3,0.3,0.3,2.16K,0.00%,0,0,0.5,0,3.6,0.556302501,,,,,-1.203972804,124,4.820281566,-0.522878745,,,,,,,,,
11/20/2010,0.3,0.3,0.3,0.3,14.65K,0.00%,0,0,0.5,0,3.543307087,0.549408793,,,,,-1.203972804,125,4.828313737,-0.522878745,,,,,,,,,
11/21/2010,0.3,0.3,0.3,0.3,0.77K,0.00%,0,0,0.5,0,3.488372093,0.542622803,,,,,-1.203972804,126,4.836281907,-0.522878745,,,,,,,,,
11/22/2010,0.3,0.3,0.3,0.3,28.21K,0.00%,0,0,0.5,0,3.435114504,0.535941218,,,,,-1.203972804,127,4.844187086,-0.522878745,,,,,,,,,
11/23/2010,0.3,0.3,0.3,0.3,4.86K,0.00%,0,0,0.5,0,3.383458647,0.529360873,,,,,-1.203972804,128,4.852030264,-0.522878745,,,,,,,,,
11/24/2010,0.3,0.3,0.3,0.3,2.52K,0.00%,0,0,0.5,0,3.333333333,0.522878745,,,,,-1.203972804,129,4.859812404,-0.522878745,,,,,,,,,
11/25/2010,0.3,0.3,0.3,0.3,1.68K,0.00%,0,0,0.5,0,3.284671533,0.516491947,,,,,-1.203972804,130,4.86753445,-0.522878745,,,,,,,,,
11/26/2010,0.3,0.3,0.3,0.3,33.53K,0.00%,0,0,0.5,0,3.237410072,0.510197714,,,,,-1.203972804,131,4.875197323,-0.522878745,,,,,,,,,
11/27/2010,0.3,0.3,0.3,0.3,1.83K,0.00%,0,0,0.5,0,3.191489362,0.503993401,,,,,-1.203972804,132,4.882801923,-0.522878745,,,,,,,,,
11/28/2010,0.3,0.3,0.3,0.3,20.80K,0.00%,0,0,0.5,0,3.146853147,0.497876476,,,,,-1.203972804,133,4.890349128,-0.522878745,,,,,,,,,
11/29/2010,0.2,0.3,0.3,0.2,35.06K,0.00%,0.1,0.4,0.5,0,3.125,0.494850022,,,,,-1.609437912,134,4.8978398,-0.698970004,,,,,,,,,
11/30/2010,0.2,0.2,0.2,0.2,21.48K,0.00%,0,0,0.5,0,3.103448276,0.491844512,,,,,-1.609437912,135,4.905274778,-0.698970004,,,,,,,,,
12/1/2010,0.2,0.2,0.2,0.2,8.16K,0.00%,0,0,0.5,0,3.082191781,0.488859658,,,,,-1.609437912,136,4.912654886,-0.698970004,,,,,,,,,
12/2/2010,0.3,0.2,0.3,0.2,20.31K,0.00%,0.1,0.4,0.5,0,3.040540541,0.482950798,,,,,-1.203972804,137,4.919980926,-0.522878745,,,,,,,,,
12/3/2010,0.3,0.3,0.3,0.2,2.57K,0.00%,0.1,0.333333333,0.5,0,3,0.477121255,,,,,-1.203972804,138,4.927253685,-0.522878745,,,,,,,,,
12/4/2010,0.2,0.3,0.3,0.2,28.56K,0.00%,0.1,0.4,0.5,0,2.98013245,0.474235566,,,,,-1.609437912,139,4.934473933,-0.698970004,,,,,,,,,
12/5/2010,0.2,0.2,0.2,0.2,5.74K,0.00%,0,0,0.5,0,2.960526316,0.471368926,,,,,-1.609437912,140,4.941642423,-0.698970004,,,,,,,,,
12/6/2010,0.2,0.2,0.2,0.2,4.32K,0.00%,0,0,0.5,0,2.941176471,0.468521083,,,,,-1.609437912,141,4.94875989,-0.698970004,,,,,,,,,
12/7/2010,0.2,0.2,0.2,0.2,24.59K,0.00%,0,0,0.5,0,2.922077922,0.465691793,,,,,-1.609437912,142,4.955827058,-0.698970004,,,,,,,,,
12/8/2010,0.2,0.2,0.2,0.2,3.43K,0.00%,0,0,0.5,0,2.903225806,0.462880816,,,,,-1.609437912,143,4.96284463,-0.698970004,,,,,,,,,
12/9/2010,0.2,0.2,0.2,0.2,21.34K,0.00%,0,0,0.5,0,2.884615385,0.460087915,,,,,-1.609437912,144,4.9698133,-0.698970004,,,,,,,,,
12/10/2010,0.2,0.2,0.2,0.2,1.68K,0.00%,0,0,0.5,0,2.866242038,0.457312861,,,,,-1.609437912,145,4.976733742,-0.698970004,,,,,,,,,
12/11/2010,0.2,0.2,0.2,0.2,5.79K,0.00%,0,0,0.5,0,2.848101266,0.454555427,,,,,-1.609437912,146,4.983606622,-0.698970004,,,,,,,,,
12/12/2010,0.2,0.2,0.2,0.2,1.96K,0.00%,0,0,0.5,0,2.830188679,0.451815389,,,,,-1.609437912,147,4.990432587,-0.698970004,,,,,,,,,
12/13/2010,0.2,0.2,0.2,0.2,6.42K,0.00%,0,0,0.5,0,2.8125,0.449092531,,,,,-1.609437912,148,4.997212274,-0.698970004,,,,,,,,,
12/14/2010,0.2,0.2,0.2,0.2,10.39K,0.00%,0,0,0.5,0,2.795031056,0.446386638,,,,,-1.609437912,149,5.003946306,-0.698970004,,,,,,,,,
12/15/2010,0.2,0.2,0.2,0.2,3.69K,0.00%,0,0,0.5,0,2.777777778,0.443697499,,,,,-1.609437912,150,5.010635294,-0.698970004,,,,,,,,,
12/16/2010,0.3,0.2,0.3,0.2,14.36K,0.00%,0.1,0.4,0.5,0,2.743902439,0.438368666,,,,,-1.203972804,151,5.017279837,-0.522878745,,,,,,,,,
12/17/2010,0.2,0.3,0.2,0.2,0.53K,0.00%,0,0,0.5,0,2.727272727,0.43572857,,,,,-1.609437912,152,5.023880521,-0.698970004,,,,,,,,,
12/18/2010,0.2,0.2,0.2,0.2,0.17K,0.00%,0,0,0.5,0,2.710843373,0.433104426,,,,,-1.609437912,153,5.030437921,-0.698970004,,,,,,,,,
12/19/2010,0.2,0.2,0.2,0.2,2.00K,0.00%,0,0,0.5,0,2.694610778,0.430496043,,,,,-1.609437912,154,5.036952602,-0.698970004,,,,,,,,,
12/20/2010,0.3,0.2,0.3,0.2,10.68K,0.00%,0.1,0.4,0.5,0,2.662721893,0.425325809,,,,,-1.203972804,155,5.043425117,-0.522878745,,,,,,,,,
12/21/2010,0.2,0.3,0.3,0.2,9.23K,0.00%,0.1,0.4,0.5,0,2.647058824,0.422763592,,,,,-1.609437912,156,5.049856007,-0.698970004,,,,,,,,,
12/22/2010,0.3,0.2,0.3,0.2,3.80K,0.00%,0.1,0.4,0.5,0,2.61627907,0.417684067,,,,,-1.203972804,157,5.056245805,-0.522878745,,,,,,,,,
12/23/2010,0.3,0.3,0.3,0.2,8.65K,0.00%,0.1,0.333333333,0.5,0,2.586206897,0.412663265,,,,,-1.203972804,158,5.062595033,-0.522878745,,,,,,,,,
12/24/2010,0.2,0.3,0.3,0.2,5.03K,0.00%,0.1,0.4,0.5,0,2.571428571,0.410174465,,,,,-1.609437912,159,5.068904202,-0.698970004,,,,,,,,,
12/25/2010,0.2,0.2,0.3,0.2,0.70K,0.00%,0.1,0.5,0.5,0,2.556818182,0.407699846,,,,,-1.609437912,160,5.075173815,-0.698970004,,,,,,,,,
12/26/2010,0.3,0.2,0.3,0.2,16.59K,0.00%,0.1,0.4,0.5,0,2.528089888,0.402792511,,,,,-1.203972804,161,5.081404365,-0.522878745,,,,,,,,,
12/27/2010,0.3,0.3,0.3,0.3,4.94K,0.00%,0,0,0.5,0,2.5,0.397940009,,,,,-1.203972804,162,5.087596335,-0.522878745,,,,,,,,,
12/28/2010,0.3,0.3,0.3,0.3,15.44K,0.00%,0,0,0.5,0,2.472527473,0.393141126,,,,,-1.203972804,163,5.093750201,-0.522878745,,,,,,,,,
12/29/2010,0.3,0.3,0.3,0.3,18.61K,0.00%,0,0,0.5,0,2.445652174,0.388394691,,,,,-1.203972804,164,5.099866428,-0.522878745,,,,,,,,,
12/30/2010,0.3,0.3,0.3,0.3,2.54K,0.00%,0,0,0.5,0,2.419354839,0.38369957,,,,,-1.203972804,165,5.105945474,-0.522878745,,,,,,,,,
12/31/2010,0.3,0.3,0.3,0.3,1.45K,0.00%,0,0,0.5,0,2.393617021,0.379054665,,,,,-1.203972804,166,5.111987788,-0.522878745,,,,,,,,,
1/1/2011,0.3,0.3,0.3,0.3,2.82K,0.00%,0,0,0.5,0,2.368421053,0.374458913,,,,,-1.203972804,167,5.117993812,-0.522878745,,,,,,,,,
1/2/2011,0.3,0.3,0.3,0.3,5.35K,0.00%,0,0,0.5,0,2.34375,0.369911285,,,,,-1.203972804,168,5.123963979,-0.522878745,,,,,,,,,
1/3/2011,0.3,0.3,0.3,0.3,1.43K,0.00%,0,0,0.5,0,2.319587629,0.365410784,,,,,-1.203972804,169,5.129898715,-0.522878745,,,,,,,,,
1/4/2011,0.3,0.3,0.3,0.3,1.88K,0.00%,0,0,0.5,0,2.295918367,0.360956442,,,,,-1.203972804,170,5.135798437,-0.522878745,,,,,,,,,
1/5/2011,0.3,0.3,0.3,0.3,0.36K,0.00%,0,0,0.5,0,2.272727273,0.356547324,,,,,-1.203972804,171,5.141663557,-0.522878745,,,,,,,,,
1/6/2011,0.3,0.3,0.3,0.3,3.46K,0.00%,0,0,0.5,0.1,1.8,0.255272505,,,,,-1.203972804,172,5.147494477,-0.522878745,,,,,,,,,
1/7/2011,0.3,0.3,0.3,0.3,42.60K,0.00%,0,0,0.5,0.1,1.782178218,0.250951131,,,,,-1.203972804,173,5.153291594,-0.522878745,,,,,,,,,
1/8/2011,0.3,0.3,0.3,0.3,1.63K,0.00%,0,0,0.5,0.1,1.764705882,0.246672333,,,,,-1.203972804,174,5.159055299,-0.522878745,,,,,,,,,
1/9/2011,0.3,0.3,0.3,0.3,1.69K,0.00%,0,0,0.5,0.1,1.747572816,0.24243528,,,,,-1.203972804,175,5.164785974,-0.522878745,,,,,,,,,
1/10/2011,0.3,0.3,0.3,0.3,10.36K,0.00%,0,0,0.5,0.1,1.730769231,0.238239166,,,,,-1.203972804,176,5.170483995,-0.522878745,,,,,,,,,
1/11/2011,0.3,0.3,0.3,0.3,4.86K,0.00%,0,0,0.5,0.1,1.714285714,0.234083206,,,,,-1.203972804,177,5.176149733,-0.522878745,,,,,,,,,
1/12/2011,0.3,0.3,0.4,0.3,31.36K,0.00%,0.1,0.333333333,0.5,0.1,1.698113208,0.22996664,,,,,-1.203972804,178,5.18178355,-0.522878745,,,,,,,,,
1/13/2011,0.3,0.3,0.4,0.3,20.12K,0.00%,0.1,0.333333333,0.5,0.1,1.682242991,0.225888727,,,,,-1.203972804,179,5.187385806,-0.522878745,,,,,,,,,
1/14/2011,0.4,0.3,0.4,0.3,27.13K,25.94%,0.1,0.285714286,0.5,0.1,1.658986175,0.219842767,,,,,-0.916290732,180,5.192956851,-0.397940009,,,,,,,,,
1/15/2011,0.4,0.4,0.4,0.4,1.52K,0.00%,0,0,0.5,0.1,1.636363636,0.21387982,,,,,-0.916290732,181,5.198497031,-0.397940009,,,,,,,,,
1/16/2011,0.4,0.4,0.4,0.4,2.78K,0.00%,0,0,0.5,0.1,1.614349776,0.207997638,,,,,-0.916290732,182,5.204006687,-0.397940009,,,,,,,,,
1/17/2011,0.3,0.4,0.4,0.3,18.24K,0.00%,0.1,0.285714286,0.5,0.1,1.6,0.204119983,,,,,-1.203972804,183,5.209486153,-0.522878745,,,,,,,,,
1/18/2011,0.3,0.3,0.3,0.3,15.67K,0.00%,0,0,0.5,0.1,1.585903084,0.200276644,,,,,-1.203972804,184,5.214935758,-0.522878745,,,,,,,,,
1/19/2011,0.3,0.3,0.3,0.3,7.29K,0.00%,0,0,0.5,0.1,1.572052402,0.196467018,,,,,-1.203972804,185,5.220355825,-0.522878745,,,,,,,,,
1/20/2011,0.4,0.3,0.4,0.3,19.88K,24.60%,0.1,0.285714286,0.5,0.1,1.551724138,0.190814516,,,,,-0.916290732,186,5.225746674,-0.397940009,,,,,,,,,
1/21/2011,0.4,0.4,0.4,0.4,8.48K,0.00%,0,0,0.5,0.1,1.531914894,0.185234638,,,,,-0.916290732,187,5.231108617,-0.397940009,,,,,,,,,
1/22/2011,0.4,0.4,0.4,0.4,10.53K,0.00%,0,0,0.5,0.1,1.512605042,0.179725544,,,,,-0.916290732,188,5.236441963,-0.397940009,,,,,,,,,
1/23/2011,0.4,0.4,0.4,0.4,1.15K,0.00%,0,0,0.5,0.1,1.493775934,0.174285458,,,,,-0.916290732,189,5.241747015,-0.397940009,,,,,,,,,
1/24/2011,0.4,0.4,0.4,0.4,11.06K,0.00%,0,0,0.5,0.1,1.481481481,0.170696227,,,,,-0.916290732,190,5.247024072,-0.397940009,,,,,,,,,
1/25/2011,0.4,0.4,0.4,0.4,2.16K,0.00%,0,0,0.5,0.1,1.469387755,0.167136416,,,,,-0.916290732,191,5.252273428,-0.397940009,,,,,,,,,
1/26/2011,0.4,0.4,0.4,0.4,15.57K,0.00%,0,0,0.5,0.1,1.457489879,0.163605548,,,,,-0.916290732,192,5.257495372,-0.397940009,,,,,,,,,
1/27/2011,0.4,0.4,0.4,0.4,27.71K,0.00%,0,0,0.5,0.1,1.445783133,0.160103154,,,,,-0.916290732,193,5.262690189,-0.397940009,,,,,,,,,
1/28/2011,0.4,0.4,0.4,0.4,5.33K,0.00%,0,0,0.5,0.1,1.434262948,0.156628779,,,,,-0.916290732,194,5.267858159,-0.397940009,,,,,,,,,
1/29/2011,0.4,0.4,0.4,0.4,1.45K,0.00%,0,0,0.5,0.1,1.422924901,0.15318198,,,,,-0.916290732,195,5.272999559,-0.397940009,,,,,,,,,
1/30/2011,0.5,0.4,0.5,0.4,10.38K,0.00%,0.1,0.222222222,0.5,0.1,1.40625,0.148062535,,,,,-0.693147181,196,5.278114659,-0.301029996,,,,,,,,,
1/31/2011,0.5,0.5,0.9,0.5,63.52K,0.00%,0.4,0.8,0.9,0.1,2.77992278,0.444032732,,,,,-0.693147181,197,5.283203729,-0.301029996,,,,,,,,,
2/1/2011,0.7,0.5,0.9,0.5,31.56K,34.62%,0.4,0.666666667,0.9,0.1,2.727272727,0.43572857,,,,,-0.356674944,198,5.288267031,-0.15490196,,,,,,,,,
2/2/2011,0.7,0.7,0.8,0.7,5.63K,0.00%,0.1,0.142857143,0.9,0.1,2.676579926,0.427580216,,,,,-0.356674944,199,5.293304825,-0.15490196,,,,,,,,,
2/3/2011,0.7,0.7,0.8,0.7,8.53K,0.00%,0.1,0.142857143,0.9,0.1,2.637362637,0.421169849,,,,,-0.356674944,200,5.298317367,-0.15490196,,,,,,,,,
2/4/2011,0.8,0.7,0.9,0.7,42.22K,17.54%,0.2,0.266666667,0.9,0.1,2.599277978,0.414852727,,,,,-0.223143551,201,5.303304908,-0.096910013,,,,,,,,,
2/5/2011,0.9,0.8,0.9,0.8,15.79K,13.44%,0.1,0.117647059,0.9,0.1,2.544169611,0.405546061,,,,,-0.105360516,202,5.308267697,-0.045757491,,,,,,,,,
2/6/2011,0.9,0.9,0.9,0.8,8.74K,0.00%,0.1,0.111111111,0.9,0.1,2.482758621,0.394934499,,,,,-0.105360516,203,5.313205979,-0.045757491,,,,,,,,,
2/7/2011,0.9,0.9,0.9,0.8,2.26K,0.00%,0.1,0.111111111,0.9,0.1,2.424242424,0.384576047,,,,,-0.105360516,204,5.318119994,-0.045757491,,,,,,,,,
2/8/2011,0.9,0.9,0.9,0.9,7.02K,0.00%,0,0,0.9,0.2,2.072368421,0.316466966,,,,,-0.105360516,205,5.323009979,-0.045757491,,,,,,,,,
2/9/2011,1.1,0.9,1.1,0.8,49.63K,18.74%,0.3,0.3,1.1,0.2,2.587859425,0.412940681,,,,,0.09531018,206,5.327876169,0.041392685,,,,,,,,,
2/10/2011,1,1.1,1.1,0.8,26.56K,-10.06%,0.3,0.285714286,1.1,0.2,2.53125,0.403335041,,,,,0,207,5.332718793,0,,,,,,,,,
2/11/2011,1.1,1,1.1,0.9,13.30K,9.15%,0.2,0.19047619,1.1,0.2,2.469512195,0.392611175,,,,,0.09531018,208,5.33753808,0.041392685,,,,,,,,,
2/12/2011,1.1,1.1,1.1,1,4.12K,0.00%,0.1,0.090909091,1.1,0.2,2.410714286,0.382145741,,,,,0.09531018,209,5.342334252,0.041392685,,,,,,,,,
2/13/2011,1,1.1,1.1,1,3.24K,0.00%,0.1,0.095238095,1.1,0.2,2.361516035,0.373190899,,,,,0,210,5.347107531,0,,,,,,,,,
2/14/2011,1.1,1,1.1,1,7.10K,0.00%,0.1,0.095238095,1.1,0.2,2.301136364,0.361942355,,,,,0.09531018,211,5.351858133,0.041392685,,,,,,,,,
2/15/2011,1,1.1,1.1,1,8.62K,0.00%,0.1,0.095238095,1.1,0.2,2.25,0.352182518,,,,,0,212,5.356586275,0,,,,,,,,,
2/16/2011,1,1,1,1,7.19K,0.00%,0,0,1.1,0.2,2.207084469,0.343818955,,,,,0,213,5.361292166,0,,,,,,,,,
2/17/2011,1,1,1,1,4.01K,0.00%,0,0,1.1,0.2,2.165775401,0.335613417,,,,,0,214,5.365976015,0,,,,,,,,,
2/18/2011,0.9,1,1,0.8,36.95K,-13.57%,0.2,0.210526316,1.1,0.2,2.131578947,0.328701422,,,,,-0.105360516,215,5.370638028,-0.045757491,,,,,,,,,
2/19/2011,0.9,0.9,1,0.8,3.80K,5.57%,0.2,0.222222222,1.1,0.2,2.098445596,0.321897714,,,,,-0.105360516,216,5.375278408,-0.045757491,,,,,,,,,
2/20/2011,0.9,0.9,0.9,0.8,9.97K,-10.43%,0.1,0.111111111,1.1,0.2,2.066326531,0.315198952,,,,,-0.105360516,217,5.379897354,-0.045757491,,,,,,,,,
2/21/2011,0.8,0.9,0.9,0.8,1.70K,0.00%,0.1,0.117647059,1.1,0.2,2.040302267,0.309694512,,,,,-0.223143551,218,5.384495063,-0.096910013,,,,,,,,,
2/22/2011,0.9,0.8,0.9,0.8,12.10K,0.00%,0.1,0.117647059,1.1,0.2,2.009925558,0.303179973,,,,,-0.105360516,219,5.38907173,-0.045757491,,,,,,,,,
2/23/2011,0.9,0.9,0.9,0.9,6.72K,0.00%,0,0,1.1,0.2,1.980440098,0.296761711,,,,,-0.105360516,220,5.393627546,-0.045757491,,,,,,,,,
2/24/2011,1,0.9,1,0.9,13.42K,10.82%,0.1,0.105263158,1.1,0.2,1.947115385,0.289391688,,,,,0,221,5.398162702,0,,,,,,,,,
2/25/2011,0.9,1,1,0.9,4.46K,-8.65%,0.1,0.105263158,1.1,0.2,1.91943128,0.283172568,,,,,-0.105360516,222,5.402677382,-0.045757491,,,,,,,,,
2/26/2011,1,0.9,1,0.9,4.74K,0.00%,0.1,0.105263158,1.1,0.2,1.888111888,0.276027727,,,,,0,223,5.407171771,0,,,,,,,,,
2/27/2011,0.9,1,1,0.9,23.27K,-7.10%,0.1,0.105263158,1.1,0.2,1.857798165,0.26899853,,,,,-0.105360516,224,5.411646052,-0.045757491,,,,,,,,,
2/28/2011,0.9,0.9,0.9,0.8,4.65K,0.00%,0.1,0.111111111,1.1,0.2,1.828442438,0.262081293,,,,,-0.105360516,225,5.416100402,-0.045757491,,,,,,,,,
