Date,Close/Last,Open,High,Low
5/5/2020,8995.9,8855.8,9038.2,8923.6
5/4/2020,8870.5,8728.4,8920.7,8831.4
5/3/2020,8747.9,9131.1,8926.2,8665.7
5/2/2020,9137.7,8840.9,9169.9,8935
5/1/2020,8845.2,8672.4,8858.9,8775.4
4/30/2020,8673.9,9279.1,8758.1,8621
4/29/2020,9185.7,7809.1,9187.7,8717.3
4/28/2020,7801,7708.9,7822.6,7729.7
4/27/2020,7706.2,7725.3,7770.1,7674
4/26/2020,7723.7,7569.6,7768.4,7676.1
4/25/2020,7569.2,7512.2,7586.4,7527
4/24/2020,7510.2,7520.8,7516.9,7451
4/23/2020,7520.8,7113.7,7541.5,7474.3
4/22/2020,7129.2,6856.8,7169.6,7092.2
4/21/2020,6852,6858.2,6879.7,6821.8
4/20/2020,6854.9,7162.5,6907.7,6818.9
4/19/2020,7162.6,7209.5,7187.7,7086.1
4/18/2020,7209.4,7087.7,7238,7182.4
4/17/2020,7083.3,7084.6,7105.9,7031.5
4/16/2020,7076.6,6651.2,7118.5,7039.7
4/15/2020,6659.5,6907,6663.2,6520.5
4/14/2020,6902.3,6881.6,6903.2,6800.6
4/13/2020,6884.9,6678.7,6899.5,6807
4/12/2020,6684.4,6810.9,6920.1,6632.7
4/11/2020,6808.9,6900,6889.8,6805.7
4/10/2020,6901,7176.7,6915.5,6840.6
4/9/2020,7169.3,7288.6,7294.4,7166.6
4/8/2020,7281.3,7349.8,7360.7,7268.4
4/7/2020,7356.8,7323,7370.1,7153.1
4/6/2020,7304.8,6842,7440.3,7263.5
4/5/2020,6836.3,6798.4,6875.8,6770.1
4/4/2020,6804.7,6704.5,6889.4,6794.5
4/3/2020,6706.4,6785.7,6785.3,6682.6
4/2/2020,6799.3,6607.5,6830.2,6727.8
4/1/2020,6594.4,6370.5,6727,6567.9
3/31/2020,6346.7,6443.5,6425.5,6273.6
3/30/2020,6454.3,6007.6,6513.1,6385.6
3/29/2020,5998.8,6211,6022.8,5872.5
3/28/2020,6214.5,6257.4,6258.8,6185.3
3/27/2020,6122.4,6778.2,6374.3,6085.1
3/26/2020,6782,6687.3,6813.7,6727.8
3/25/2020,6726.3,6599.7,6772.9,6659.4
3/24/2020,6571.6,6588.4,6744.8,6542.3
3/23/2020,6547.6,5898.5,6643.2,6462.4
3/22/2020,5977.5,6273.3,5986.6,5710.8
3/21/2020,6349.6,6270.8,6359.5,6119
3/20/2020,6246.2,6083.7,6355.5,6080.8
3/19/2020,6095.4,5289.5,6261.9,6019.6
3/18/2020,5275,5343.4,5404.1,5256
3/17/2020,5342.1,5231.1,5362.5,5220.4
3/16/2020,5218.8,5276.5,5368.9,4946.5
3/15/2020,5267.4,5184.3,5369.3,5213.4
3/14/2020,5184.5,5572.2,5277.5,5120.6
3/13/2020,5584.1,5175.7,5634.9,5343.2
3/12/2020,5105.3,7666.1,5499,3869.5
3/11/2020,7653.3,7931.1,7963.1,7605.8
3/10/2020,7926.2,7906.4,7964.9,7872.8
3/9/2020,7911.4,8066.2,7966.1,7859.2
3/8/2020,8052.9,8749.2,8158.8,8007.4
3/7/2020,8738.9,9074.4,8888,8712.7
3/6/2020,9077.1,9048.7,9141.5,9064.5
3/5/2020,9050.1,8888.7,9079.4,9004.9
3/4/2020,8745.4,8799.2,8840.3,8702.7
3/3/2020,8813.5,8840.6,8830,8731.5
3/2/2020,8840.3,8640.2,8911.7,8798
3/1/2020,8634.3,8582.9,8648,8503.1
2/29/2020,8592.1,8745.8,8665.6,8532.6
2/28/2020,8747.9,8834.5,8766.9,8668.5
2/27/2020,8853.6,8711.6,8898.7,8789.8
2/26/2020,8705.3,9182.7,8804.3,8538.5
2/25/2020,9177.8,9587.9,9368.1,9125.6
2/24/2020,9592.1,9768.7,9672.3,9566.7
2/23/2020,9754.5,9844,9981,9663.3
2/22/2020,9839.7,9630.3,9896.9,9653.4
2/21/2020,9626.9,9692.5,9706.5,9625
2/20/2020,9688,9596.6,9729.7,9574.5
2/19/2020,9578.4,10111.7,9653.6,9525.4
2/18/2020,10113.9,9800.9,10177.9,10091.5
2/17/2020,9640.9,9918.3,9951.5,9589.9
2/16/2020,9748.9,10022.9,9951.5,9716.8
2/15/2020,10009.8,10261.4,10056.4,9861.8
2/14/2020,10275.1,10224,10369.8,10223.6
2/13/2020,10232.4,10396.4,10289.8,10183.1
2/12/2020,10391.1,10273.7,10425.9,10305.1
2/11/2020,10292.6,9748.8,10312.1,10230.1
2/10/2020,9733.4,10058.1,9860.4,9725.1
2/9/2020,10064,10090.6,10181.7,10039.8
2/8/2020,10092.9,9758.8,10115.4,9882.7
2/7/2020,9763.2,9794.9,9826,9673.2
2/6/2020,9807,9642.8,9849.3,9749.1
2/5/2020,9629.3,9237.3,9649.4,9536.1
2/4/2020,9236.7,9270.5,9237.3,9179.9
2/3/2020,9274.2,9390.4,9347.5,9262.8
2/2/2020,9393.5,9317.4,9582.8,9301.6
2/1/2020,9317.5,9401.5,9383.4,9183.1
1/31/2020,9411.6,9414.6,9458.8,9342.9
1/30/2020,9412.1,9326.6,9525,9405.6
1/29/2020,9330,9331.2,9355.1,9209.2
1/28/2020,9332.6,9053.7,9403.9,9283.5
1/27/2020,9078.2,8639.7,9126.4,8866.6
1/26/2020,8633.1,8368,8692.5,8608.1
1/25/2020,8363,8315.9,8377.2,8304.9
1/24/2020,8309.3,8308.5,8447.6,8277.2
1/23/2020,8305.9,8588.9,8415.5,8286.5
1/22/2020,8584.7,8738.1,8687.3,8576.8
1/21/2020,8730.7,8671.7,8751.7,8699.4
1/20/2020,8680.7,8650.4,8692.1,8621.2
1/19/2020,8662.4,9140.3,8733.3,8645.2
1/18/2020,9138.5,8845.9,9183.7,8893
1/17/2020,8860.9,8808.3,8982.3,8832.3
1/16/2020,8800.9,8652.1,8829.1,8675.9
1/15/2020,8659.6,8625.9,8850,8605.8
1/14/2020,8662.6,8525.2,8891.7,8632.3
1/13/2020,8547.2,8126.7,8562.1,8112.1
1/12/2020,8130.8,8074.1,8196.7,8099.4
1/11/2020,8075.1,8120.3,8110.4,7973.1
1/10/2020,8126,7817.1,8242.3,8107.9
1/9/2020,7813.9,7969.5,7871.4,7792.9
1/8/2020,7964.8,8353.5,8065.9,7932.8
1/7/2020,8332,7844.3,8436.4,8150.2
1/6/2020,7834.6,7539.3,7979.3,7758.9
1/5/2020,7547.3,7466.9,7583,7366.7
1/4/2020,7473.4,7340.8,7501,7376.7
1/3/2020,7340.5,7200.6,7354.5,7291.4
1/2/2020,7192,7145.5,7220.8,6884.1
1/1/2020,7144.6,7219,7209.6,7121.1
12/31/2019,7222,7253.4,7239.7,7180
12/30/2019,7257.9,7396.2,7284,7228.1
12/29/2019,7389,7349.6,7398,7329.9
12/28/2019,7350.2,7310.2,7356.8,7303
12/27/2019,7262.8,7354.5,7293.8,7128.5
12/26/2019,7210.2,7199.8,7247,7197.2
12/25/2019,7199.3,7256.6,7238,7197.4
12/24/2019,7259.6,7335,7542.4,7231.7
12/23/2019,7335.6,7561.2,7348.4,7290.7
12/22/2019,7569.3,7154.4,7624,7496.2
12/21/2019,7157,7160.8,7168.9,7143.1
12/20/2019,7161.9,7152.5,7197.6,7158.5
12/19/2019,7150.4,7158.5,7178.7,7107.7
12/18/2019,7156.5,6676.1,7354,7153.8
12/17/2019,6672.5,6903.8,6711.2,6597.6
12/16/2019,6903.3,7072.2,6922.9,6879.2
12/15/2019,7071.5,7071.8,7139.8,7057.8
12/14/2019,7075.2,7257.3,7089.9,7033.8
12/13/2019,7259.3,7235.1,7265.8,7235.7
12/12/2019,7242.9,7169.1,7251.9,7208.2
12/11/2019,7167.7,7230.6,7272.4,7124.6
12/10/2019,7236.4,7387.4,7277,7210.6
12/9/2019,7394.6,7506.8,7400.3,7333.9
12/8/2019,7512.3,7451.2,7553.5,7474.8
12/7/2019,7445.8,7563.5,7517,7416.7
12/6/2019,7567.2,7407,7595.7,7508.4
12/5/2019,7397.5,7213,7435.4,7347.4
12/4/2019,7221.4,7157.5,7340.7,7184
12/3/2019,7162.3,7303.4,7292.2,7129.9
12/2/2019,7299.3,7384.8,7389.4,7287.2
12/1/2019,7361,7340.8,7433.8,7333.9
11/30/2019,7341.6,7750.8,7546.5,7261
11/29/2019,7745.6,7471,7784,7729.9
11/28/2019,7480,7484.7,7507.9,7412.3
11/27/2019,7490.6,7099.4,7567.1,7479.1
11/26/2019,7111.6,7184.1,7183.8,7081.1
11/25/2019,7158,6743.3,7187.8,7083.1
11/24/2019,6763,7262,6955.3,6673.5
11/23/2019,7244.8,7250.7,7344.1,7242.8
11/22/2019,7238.9,7648.8,7281.1,7156.7
11/21/2019,7635.2,8118.6,7688.4,7619.2
11/20/2019,8114.1,8157.1,8126,8086.6
11/19/2019,8135.5,8247.4,8245.6,8032.8
11/18/2019,8206.8,8464.5,8245.6,8197.3
11/17/2019,8457.7,8493.6,8512.9,8437.6
11/16/2019,8499.5,8488.9,8521.1,8491.1
11/15/2019,8470.2,8569.3,8492.1,8450.7
11/14/2019,8574.6,8754.2,8668,8538.7
11/13/2019,8758.9,8754.4,8799.8,8748.4
11/12/2019,8761.7,8742,8829.7,8757.4
11/11/2019,8763.2,9054,8769.9,8720.8
11/10/2019,9037.4,8777.6,9066.4,9028.6
11/9/2019,8770.7,8824.4,8804.7,8768.5
11/8/2019,8834.5,9238.7,8840.3,8748.5
11/7/2019,9248.5,9304.1,9250.1,9194.4
11/6/2019,9293.7,9310.7,9367,9285
11/5/2019,9319.6,9431.5,9336.6,9279.2
11/4/2019,9421.2,9164.2,9452.7,9349.5
11/3/2019,9174,9357.7,9208.5,9148
11/2/2019,9316.3,9243.6,9332.3,9300.1
11/1/2019,9244.8,9099.3,9270.1,9217.9
10/31/2019,9124,9143.9,9154.1,9113
10/30/2019,9116.4,9382.8,9202.5,9066.1
10/29/2019,9359.7,9285.9,9411.3,9288.8
10/28/2019,9284.8,9690.5,9304.3,9203.6
10/27/2019,9710,9161.7,9866.9,9530.1
10/26/2019,9129.9,10093,9359.6,9114.5
10/25/2019,8575.9,7444.2,8888.9,8565
10/24/2019,7443.9,7450.5,7448.8,7423
10/23/2019,7447.1,8039.7,7501.5,7432.3
10/22/2019,8031.1,8173.5,8055,8011.2
10/21/2019,8190,8204.6,8207.8,8174.7
10/20/2019,8217.2,7910.5,8232.6,8191.9
10/19/2019,7917.6,7921.9,7959,7898.9
10/18/2019,7906.3,8109.7,7952.6,7903.3
10/17/2019,8109.1,7968.6,8109.1,8056.4
10/16/2019,7976.1,8178.8,8002,7967.3
10/15/2019,8170,8332.3,8185.9,8153.7
10/14/2019,8331.9,8291.1,8400.2,8319.6
10/13/2019,8298.4,8341.8,8307.7,8251.8
10/12/2019,8350.4,8314.3,8365,8289.1
10/11/2019,8304.3,8515.6,8330.6,8260.9
10/10/2019,8512.2,8534.3,8573.6,8488.1
10/9/2019,8528.9,8169.2,8591.5,8524.5
10/8/2019,8166.4,8280.6,8205.6,8159.6
10/7/2019,8282.3,7834.5,8287.6,8198.5
10/6/2019,7965.4,8140.4,8145.5,7944.2
10/5/2019,8064.4,8141.7,8145.5,8031.4
10/4/2019,8121.6,8129.6,8160.3,8116.6
10/3/2019,8131.8,8347.2,8233.6,8079.3
10/2/2019,8341.7,8289.4,8391.7,8315.4
10/1/2019,8293.4,8269.6,8330,8277.5
9/30/2019,8275.9,8022.2,8293.1,8187.9
9/29/2019,7995,8178.3,8060,7978.6
9/28/2019,8165.8,8170.8,8226.8,8164.7
9/27/2019,8151.5,7996,8213.9,8129
9/26/2019,7970.9,8385.5,8091.3,7957.2
9/25/2019,8364.4,8695.5,8443.3,8355.6
9/24/2019,8682.6,9734.5,8729.8,8510.2
9/23/2019,9720.3,9974.5,9787.6,9630.4
9/22/2019,9992.3,9916,10048.8,9968.3
9/21/2019,9908.8,10155.9,10008,9885.3
9/20/2019,10163.7,10204,10177.9,10147.6
9/19/2019,10235.3,10181.1,10279.5,10217.6
9/18/2019,10139.6,10248.4,10187.4,10118
9/17/2019,10226.5,10217,10230.7,10191.6
9/16/2019,10233.8,10346,10261.2,10198.4
9/15/2019,10348.6,10325.4,10360.5,10309
9/14/2019,10319,10305.9,10360.4,10312.2
9/13/2019,10303.3,10337.4,10355,10299.1
9/12/2019,10372.2,10132.4,10441.4,10336.7
9/11/2019,10109.6,10076.4,10200.7,10107
9/10/2019,10080.7,10334.3,10257.5,10075.1
9/9/2019,10408.1,10392.9,10478,10095.7
9/8/2019,10361.1,10485.9,10411.9,10360.5
9/7/2019,10487.1,10335.5,10515.1,10461.6
9/6/2019,10363.7,10643.7,10379.4,10302.3
9/5/2019,10586,10533.7,10596.9,10557.8
9/4/2019,10512.6,10532.2,10571.1,10497.4
8/16/2019,10416.8,10042,10530.9,9788.6
8/15/2019,10376,10040.1,10413.8,10253.9
8/14/2019,10013.8,10612.1,10195.2,10013.8
8/13/2019,10640.9,11406.1,10894.5,10554.4
8/11/2019,11354.6,11583,11728.4,11146.1
8/10/2019,11391,12117.7,11445,11300.6
8/6/2019,11786.2,11628.9,12291.9,11588.7
8/5/2019,11601.4,11410.6,11830.2,11588.7
8/4/2019,11389.1,10850.7,11443.7,10935.5
8/3/2019,10845.5,10641,10889,10810.1
8/2/2019,10775.8,10381.7,10785.3,10504.5
8/1/2019,10385.5,10024.7,10439.9,10331.9
7/31/2019,10010.7,9692.7,10145,9993.1
7/30/2019,9678.3,9504.1,9703.9,9562.4
7/29/2019,9544.6,9802.1,9607.5,9544.6
7/28/2019,9774.8,9513.1,9835.4,9697
7/27/2019,9485.7,10142.1,9499.3,9401.1
7/26/2019,10156.1,9777.3,10232.3,9818.2
7/25/2019,9756.4,10103.2,9947.4,9732.8
7/24/2019,10127,9704.9,10203.3,9776.6
7/23/2019,9647.7,10306.2,9888.9,9628.2
7/22/2019,10326.5,10722.2,10414.6,10294.8
7/21/2019,10727.8,10866,10806.3,10693.7
7/20/2019,10754.4,10588.4,10883.8,10746.9
7/19/2019,10544.6,10578.8,10650.4,10462
7/18/2019,10594.8,9824.1,10721.9,10590.3
7/17/2019,9777.4,9460.3,9858.7,9617.8
7/16/2019,9283.5,10918.3,9613.6,9252.9
7/15/2019,10792.9,10100.4,11019.5,10772.3
7/14/2019,10036.4,11389.5,10201.9,9885.4
7/13/2019,11374.2,11670.7,11448.7,11274.6
7/12/2019,11686.5,11381.9,11798.4,11624.6
7/11/2019,11368.1,11966.2,11519.8,11224.6
7/10/2019,11924.8,13016.1,12111.3,11810.9
7/9/2019,13025,12497.9,13026.8,12523.2
7/8/2019,12622.1,11408,12660,12187.4
7/7/2019,11384.4,11231.9,11456.5,11352.6
7/6/2019,11167.4,11323.7,11266.8,11155.7
7/5/2019,11332.7,11133.3,11378.1,10967.9
7/4/2019,11226,11805.3,11277,11045.7
7/3/2019,11829.6,11339.5,11948,11721.4
7/2/2019,11268.4,10274.7,11422.4,10836.4
7/1/2019,10327,11055.3,10685.5,10225.9
6/30/2019,11074.2,12071.6,11146.9,10728.1
6/29/2019,12063.6,11955.6,12140.1,11906
6/28/2019,11701.5,11166.8,12422.9,11673.1
6/27/2019,11317.6,12888.8,11718.4,11199.8
6/26/2019,12785.1,11914.6,13422,12543.1
6/25/2019,11848.4,11143.3,11985.3,11747.3
6/24/2019,11109,10700,11116.8,11033.7
6/23/2019,10744.4,10879,10897.3,10630.9
6/22/2019,10834.9,10469,10947.1,10703.9
6/21/2019,10734.3,9715.4,10734.3,10031.3
6/20/2019,9736.7,9318.5,9785.1,9517.4
6/19/2019,9245,9138,9275.9,9228.7
6/18/2019,9136.9,9234,9169.1,9044
6/17/2019,9311.2,9112.2,9336.1,9236.1
6/16/2019,9111.9,8919.3,9175,8960.1
6/15/2019,8955.3,8584.4,8955.5,8771.1
6/14/2019,8628.5,8180,8668.3,8582.3
6/13/2019,8177.4,8104.7,8240.5,8153.2
6/12/2019,8093.7,7832.7,8145.3,8085.5
6/11/2019,7837.3,7940.9,7894.6,7805.8
6/10/2019,7940.8,7619.2,8010.4,7928.5
6/9/2019,7636.8,7847.8,7658.4,7523.6
6/8/2019,7878.4,8036.7,7937.5,7851.3
6/7/2019,7969.2,7774.4,8044.4,7962.3
6/6/2019,7778.1,7831.5,7813.7,7752.9
6/5/2019,7825,7759.7,7848.7,7751.1
6/4/2019,7759.7,8017.4,7793.8,7685.7
6/3/2019,8000.9,8677,8118.1,7824
6/2/2019,8687.7,8569.3,8734.9,8631.5
6/1/2019,8574.7,8549.8,8592.2,8534.8
5/31/2019,8552.8,8342.9,8584,8499.4
5/30/2019,8342.4,8595.9,8382.8,8269
5/29/2019,8590.6,8656.4,8715.1,8558.5
5/28/2019,8644.5,8772.6,8715.6,8617.6
5/27/2019,8782.5,8745.3,8794.1,8724.6
5/26/2019,8666.6,7986.2,8838.9,8627.9
5/25/2019,8015.8,8009.9,8046.5,7997.6
5/24/2019,8000.2,7839.1,8033.1,7941
5/23/2019,7823.4,7659.8,7906.8,7816.6
5/22/2019,7598.8,7936.5,7679.3,7558.3
5/21/2019,7941.1,7906.1,7998.4,7906.7
5/20/2019,7893,7898.9,8016.8,7836.3
5/19/2019,7912.2,7689.2,8156.4,7818.2
5/18/2019,7704.4,7298.5,7772.2,7252.3
5/17/2019,7308.4,7798.8,7434.6,7242.2
5/16/2019,7772.7,8287.2,7924,7765
5/15/2019,8246.1,8007.8,8288.2,8142
5/14/2019,8011.3,7880.2,8123.4,7963.3
5/13/2019,7889.9,7047.8,8041,7784.8
5/12/2019,7056.8,7155.5,7087.4,6893.1
5/11/2019,6910.2,6421.5,6974.3,6386.5
5/10/2019,6499.5,6267.7,6518.5,6386.5
5/9/2019,6225.4,6088.9,6225.8,6157.8
5/8/2019,6081.3,5876.7,6105,5990
5/7/2019,5880.1,5949.2,5891.3,5799.1
5/6/2019,5944.2,5692.5,5944.2,5745.5
5/5/2019,5688.1,5640.4,5774.5,5688.1
5/4/2019,5819.9,5230.5,5821,5319.5
5/3/2019,5837,5230.5,5837,5319.5
3/18/2019,3974.4,3983.8,4032.3,3958.5
3/17/2019,3979.6,4012.5,4009.8,3956.3
3/16/2019,4001.9,3922.4,4050.6,3923.7
3/15/2019,3926.7,3882.7,3935.7,3874.8
3/14/2019,3879.8,3864.6,3914.7,3828.4
3/13/2019,3864.9,3887.6,3894.7,3847.4
3/12/2019,3886,3870.3,3900.1,3817.1
3/11/2019,3865.1,3915.6,3935.5,3842.4
3/10/2019,3915.2,3944.3,3944.5,3889.2
3/9/2019,3944.4,3865.9,3964,3859.7
3/8/2019,3865.9,3875.1,3929,3810.7
