reserve_pct,buy_tiers,sell_tiers,median_value,mean_value,std_value,cagr,max_value,min_value,percentile_25,percentile_75,median_improvement,mean_improvement,cagr_improvement,sharpe_ratio,win_rate,beat_dca_rate
40,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 20), (40, 40), (60, 60)]",61881.42960100579,62311.530224323105,24819.617883471645,0.6194218519463002,162252.68806415837,16108.999585347368,43827.895194029305,75518.9299803724,12.11748915706378,-5.707288699946403,2.275585726037821,-0.15195851601279384,59.0,52.400000000000006
50,"[(15, 30), (25, 50), (35, 70)]","[(20, 20), (40, 40), (60, 60)]",61862.239622848785,62309.93350687809,25053.591393942836,0.6131804833215737,194960.29360057073,13867.826100567028,44352.57426092684,73521.74335646513,12.082720532909255,-5.709704927192441,2.2693443574130945,-0.15060311951659716,59.8,52.400000000000006
40,"[(15, 30), (25, 50), (35, 70)]","[(25, 25), (50, 50)]",61843.97959384677,61742.18557642257,25327.34142627979,0.6072401340567524,151701.41115708166,15135.660202389416,41293.13101979187,75182.20996550577,12.049636801378794,-6.568847553042264,2.263404008148273,-0.17139173340054348,59.4,50.6
40,"[(20, 50), (40, 100)]","[(25, 25), (50, 50)]",61825.09715780997,62387.57615576431,26834.499695466704,0.6010958275542766,156626.44322148143,15080.4917868917,41810.99755749406,75631.00019365444,12.015425385591131,-5.592212452691438,2.2572597016457974,-0.13771474825595667,59.0,51.0
40,"[(10, 40), (20, 60), (30, 80)]","[(25, 25), (50, 50)]",61808.171270866136,61412.44778461416,24605.63482485492,0.5955869020537685,158238.75428948048,14593.247179064321,43029.62642803771,76178.63134842241,11.984758868056955,-7.067822145638146,2.2517507761452893,-0.18981972115460083,59.199999999999996,50.0
50,"[(10, 20), (20, 40), (30, 60)]","[(25, 25), (50, 50)]",61779.87817494273,61756.809687477435,25610.730222692753,0.5863755572952822,207829.38694794552,17433.49247589408,42847.11266129471,75912.42736791998,11.933497109951729,-6.546717666699367,2.242539431386803,-0.1689242282748059,58.8,50.4
10,"[(20, 50), (40, 100)]","[(25, 25), (50, 50)]",61748.0349553236,60994.08280527481,24800.160326255922,0.5760043661743319,148214.92590438918,14425.809935443405,41200.91991895998,75137.32818917192,11.875803196714864,-7.7009115285000584,2.2321682402658527,-0.20520027506586408,56.00000000000001,53.2
30,"[(20, 50), (40, 100)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",61710.90083275584,62067.56595653072,26564.0086315448,0.5639045465875459,195498.2370297048,13081.683965704306,42373.8906588603,75449.27120627684,11.808523164382185,-6.076466798889907,2.2200684206790666,-0.15116380306400376,58.4,52.400000000000006
20,"[(10, 20), (20, 40), (30, 60)]","[(20, 20), (40, 40), (60, 60)]",61708.279750157,62767.904302326526,27497.62477277571,0.5630502703575235,209161.90310621785,15976.98424316187,42691.83812482973,77566.13751653618,11.80377425664444,-5.016682177733169,2.2192141444490443,-0.12056234860167829,56.39999999999999,47.8
20,"[(10, 40), (20, 60), (30, 80)]","[(20, 20), (40, 40), (60, 60)]",61705.80127573537,61754.144194296205,26606.15080925882,0.5622424469884812,142639.9815803493,16960.09405046165,39732.15673669985,77467.6532676224,11.799283728049918,-6.550751215195209,2.218406321080002,-0.162704419840295,56.00000000000001,52.400000000000006
50,"[(10, 20), (20, 40), (30, 60)]","[(20, 10), (40, 20), (60, 30)]",61671.07475312149,62505.943342342376,26549.354651872975,0.5509211018162263,190710.4627068378,15345.426430161468,41555.82274522216,78010.88260344551,11.73636581313217,-5.413093709960768,2.207084975907747,-0.1347354476394146,56.99999999999999,51.4
30,"[(10, 20), (20, 40), (30, 60)]","[(20, 20), (40, 40), (60, 60)]",61670.08940187371,62283.47609364668,23606.54516758681,0.5505997887559788,139217.77012987732,14876.244622105372,43849.03044686772,75484.55863451926,11.734580542356252,-5.74974151782976,2.2067636628474996,-0.16095563350246034,60.0,53.400000000000006
50,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 20), (40, 40), (60, 60)]",61642.99376840962,61461.52411201246,23035.17152438427,0.5417625674540183,156283.06984368037,16338.144048344477,44238.74522438041,74351.35637998098,11.685488360570844,-6.993557560024924,2.197926441545539,-0.20063051881317073,59.4,52.800000000000004
20,"[(15, 30), (25, 50), (35, 70)]","[(20, 20), (40, 40), (60, 60)]",61602.1840316602,62850.42190809472,28519.42231007229,0.528446634546853,280401.99444922747,14003.754308440515,42427.87826099078,75309.68260962534,11.611548807994133,-4.891812691301667,2.184610508638374,-0.1133494424486868,57.199999999999996,52.400000000000006
20,"[(15, 30), (25, 50), (35, 70)]","[(25, 25), (50, 50)]",61585.2146018069,60870.10186777732,24516.79169293247,0.5229075503380587,146517.2834745558,13344.703623922484,42465.587373703835,73195.3792334455,11.580803398913474,-7.888525260727064,2.1790714244295795,-0.2126289900984679,57.199999999999996,49.4
30,"[(10, 40), (20, 60), (30, 80)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",61555.94599143358,62641.98953757402,26487.02417184325,0.5133509536662473,200029.03561330005,15131.697885376921,41910.541216396436,77777.59917508974,11.527774192456357,-5.207222267480272,2.169514827757768,-0.12991617956025614,56.8,53.800000000000004
10,"[(10, 20), (20, 40), (30, 60)]","[(30, 15), (50, 25), (70, 35)]",61542.52583112141,61017.33393194994,24643.24438086991,0.5089678744690573,147884.0694825606,14516.087743654072,41148.83492491669,77845.70989187603,11.503459390940183,-7.665726840095097,2.165131748560578,-0.20556337938532798,56.39999999999999,53.400000000000006
10,"[(10, 40), (20, 60), (30, 80)]","[(25, 25), (50, 50)]",61536.41630912527,61496.03477173655,27319.226735879936,0.5069722263309817,196753.49132328812,16214.638103511526,40741.95319653458,76603.90923115489,11.492390088395398,-6.941334421507495,2.1631361004225025,-0.16790547545546253,55.2,50.0
50,"[(10, 40), (20, 60), (30, 80)]","[(20, 20), (40, 40), (60, 60)]",61511.30580887107,60985.190334901854,26164.85260138391,0.4987683283966371,170854.3888064519,15904.525869733683,40252.12888966957,74905.11564190949,11.446894593896783,-7.714368029064286,2.154932202488158,-0.19483741294719023,58.199999999999996,50.4
40,"[(20, 50), (40, 100)]","[(20, 20), (40, 40), (60, 60)]",61510.560121853996,62192.526255264565,26014.441984347002,0.49852466265360995,150404.15057146488,16275.341208282438,41999.23682232738,76018.63139351814,11.445543549543247,-5.887371051601078,2.1546885367451307,-0.14955370839691484,57.99999999999999,52.0
20,"[(10, 20), (20, 40), (30, 60)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",61350.3214361559,63031.739860650865,25968.723846930512,0.44610908313318376,170357.71553119982,10620.716022071372,43718.59682854156,77763.97002865601,11.155221247325356,-4.617433915939489,2.1022729572247045,-0.11750067824799398,57.4,53.6
40,"[(10, 20), (20, 40), (30, 60)]","[(25, 25), (50, 50)]",61325.932006341434,62040.68119113311,26319.950908360417,0.4381214705897474,171270.14077054124,15595.68336978008,42271.32957964734,74614.13201937315,11.111032196581029,-6.117150078740048,2.094285344681268,-0.15358696332077484,58.4,51.6
