Date,Price,Open,High,Low,Change %
1980-02-27,529.33,529.33,542.04,526.98,-1.40%
1980-02-28,528.81,528.81,535.4,524.1,-0.09%
1980-02-29,535.35,535.35,537.23,526.4,1.25%
1980-03-03,529.55,529.55,538.02,527.2,-1.06%
1980-03-04,530.91,530.91,533.74,521.5,0.27%
1980-03-05,522.86,522.86,536.04,520.51,-1.51%
1980-03-06,511.52,511.52,523.75,507.28,-2.16%
1980-03-07,503.0,503.0,512.88,498.77,-1.66%
1980-03-10,500.98,500.98,507.56,493.45,-0.37%
1980-03-11,507.05,507.05,510.34,499.52,1.22%
1980-03-12,502.76,502.76,509.82,495.71,-0.83%
1980-03-13,496.6,496.6,506.01,494.25,-1.22%
1980-03-14,495.62,495.62,500.79,489.03,-0.19%
1980-03-17,480.9,480.9,494.54,478.55,-2.94%
1980-03-18,489.32,489.32,492.14,475.22,1.76%
1980-03-19,490.21,490.21,496.79,485.51,0.19%
1980-03-20,484.53,484.53,494.4,481.71,-1.15%
1980-03-21,480.72,480.72,487.3,477.43,-0.78%
1980-03-24,466.49,466.49,480.12,464.61,-2.93%
1980-03-25,465.98,465.98,472.56,459.87,-0.10%
1980-03-26,463.59,463.59,475.33,460.77,-0.50%
1980-03-27,461.2,461.2,467.77,442.41,-0.51%
1980-03-28,472.89,472.89,476.18,458.8,2.55%
1980-03-31,479.33,479.33,482.15,469.47,1.39%
1980-04-01,479.76,479.76,484.92,473.18,0.10%
1980-04-02,482.06,482.06,487.69,475.96,0.49%
1980-04-03,479.67,479.67,484.83,475.44,-0.49%
1980-04-07,470.1,470.1,479.95,467.76,-1.96%
1980-04-08,474.75,474.75,478.03,465.37,1.00%
1980-04-09,483.62,483.62,485.96,473.77,1.88%
1980-04-10,488.26,488.26,492.48,482.16,0.97%
1980-04-11,486.81,486.81,493.37,483.99,-0.29%
1980-04-14,481.98,481.98,487.14,478.7,-0.96%
1980-04-15,481.0,481.0,487.09,477.25,-0.19%
1980-04-16,475.8,475.8,489.39,473.92,-1.07%
1980-04-17,473.88,473.88,479.03,469.19,-0.39%
1980-04-18,471.49,471.49,478.52,468.68,-0.49%
1980-04-21,467.61,467.61,474.64,463.39,-0.80%
1980-04-22,484.43,484.43,487.24,472.25,3.61%
1980-04-23,485.79,485.79,492.35,481.57,0.29%
1980-04-24,489.02,489.02,493.71,482.0,0.68%
1980-04-25,492.72,492.72,494.6,482.42,0.77%
1980-04-28,494.46,494.46,500.08,489.77,0.38%
1980-04-29,495.82,495.82,499.56,491.13,0.28%
1980-04-30,497.64,497.64,499.51,489.21,0.38%
1980-05-01,493.85,493.85,500.4,490.1,-0.75%
1980-05-02,494.27,494.27,497.08,489.59,0.09%
1980-05-05,497.87,497.87,499.75,489.45,0.76%
1980-05-06,496.89,496.89,504.38,493.15,-0.19%
1980-05-07,501.52,501.52,505.73,494.04,0.94%
1980-05-08,496.33,496.33,505.22,493.52,-1.03%
1980-05-09,489.74,489.74,496.75,487.4,-1.32%
1980-05-12,490.06,490.06,493.34,483.99,0.10%
1980-05-13,497.03,497.03,499.37,488.15,1.43%
1980-05-14,499.32,499.32,504.47,495.58,0.47%
1980-05-15,500.21,500.21,504.89,496.0,0.19%
1980-05-16,501.57,501.57,504.37,496.42,0.28%
1980-05-19,503.29,503.29,506.56,497.69,0.37%
1980-05-20,502.78,502.78,506.52,499.04,-0.09%
1980-05-21,503.2,503.2,506.0,497.59,0.09%
1980-05-22,509.22,504.09,512.5,501.28,1.21%
1980-05-23,516.65,512.91,520.39,509.18,1.47%
1980-05-27,520.19,519.26,524.39,515.06,0.72%
1980-05-28,523.41,519.21,526.21,515.47,0.63%
1980-05-29,514.96,523.36,525.7,513.09,-1.61%
1980-05-30,519.11,511.18,520.98,508.37,0.82%
1980-06-02,517.1,517.56,523.63,513.83,-0.36%
1980-06-03,515.65,516.12,520.78,512.38,-0.27%
1980-06-04,525.4,516.53,529.13,514.2,1.90%
1980-06-05,526.28,528.62,533.75,522.08,0.18%
1980-06-06,528.1,526.7,531.83,522.97,0.35%
1980-06-09,530.28,529.35,534.01,525.62,0.44%
1980-06-10,534.9,530.7,538.63,527.9,0.88%
1980-06-11,540.91,535.31,543.71,532.51,1.13%
1980-06-12,538.53,541.79,545.52,532.93,-0.43%
1980-06-13,539.87,540.81,545.0,534.74,0.26%
1980-06-16,541.12,539.25,544.38,535.06,0.26%
1980-06-17,540.6,540.6,546.19,536.41,-0.09%
1980-06-18,541.95,541.48,544.28,534.96,0.26%
1980-06-19,534.44,541.43,544.23,533.04,-1.38%
1980-06-20,531.6,531.6,535.32,526.94,-0.52%
1980-06-23,533.31,530.05,537.04,527.72,0.35%
1980-06-24,536.05,532.79,539.31,530.0,0.52%
1980-06-25,543.45,539.26,546.71,536.0,1.39%
1980-06-26,541.08,544.33,549.46,538.28,-0.43%
1980-06-27,540.09,539.16,544.28,535.44,-0.17%
1980-06-30,531.56,531.56,539.94,529.23,-1.55%
1980-07-01,534.77,531.05,537.1,528.25,0.61%
1980-07-02,538.44,536.58,541.7,532.39,0.70%
1980-07-03,546.77,540.72,548.16,537.46,1.56%
1980-07-07,550.28,547.96,552.61,544.24,0.68%
1980-07-08,547.91,550.7,553.95,544.65,-0.42%
1980-07-09,548.78,547.85,555.76,544.6,0.17%
1980-07-10,543.62,546.87,551.52,541.29,-0.93%
1980-07-11,547.75,543.57,550.54,540.78,0.77%
1980-07-14,557.82,548.53,559.68,545.74,1.87%
1980-07-15,554.52,561.49,565.21,552.19,-0.58%
1980-07-16,555.86,554.46,561.9,550.75,0.25%
1980-07-17,564.17,558.59,566.03,554.88,1.51%
1980-07-18,566.91,567.37,572.48,561.79,0.49%
1980-07-21,569.07,567.21,572.32,561.17,0.41%
1980-07-22,567.62,570.41,575.52,563.91,-0.24%
1980-07-23,566.18,566.64,572.68,561.53,-0.25%
1980-07-24,565.66,566.59,571.23,561.01,-0.08%
1980-07-25,560.96,561.89,566.53,556.78,-0.82%
1980-07-28,563.59,558.48,566.37,556.16,0.50%
1980-07-29,568.18,564.93,570.96,560.75,0.82%
1980-07-30,567.19,569.52,575.08,562.55,-0.16%
1980-07-31,564.82,562.5,567.61,554.15,-0.41%
1980-08-01,562.45,563.38,568.02,557.34,-0.41%
1980-08-04,561.36,559.04,564.14,553.94,-0.17%
1980-08-05,559.92,560.84,566.41,556.2,-0.25%
1980-08-06,564.04,559.4,565.89,556.15,0.75%
1980-08-07,571.87,566.77,574.19,562.59,1.40%
1980-08-08,573.21,575.99,580.63,569.5,0.24%
1980-08-11,578.61,573.04,580.93,569.34,0.97%
1980-08-12,573.92,578.55,583.19,571.6,-0.80%
1980-08-13,571.55,572.47,578.04,567.84,-0.40%
1980-08-14,580.3,571.03,582.15,568.71,1.54%
1980-08-15,582.56,582.56,586.73,577.0,0.40%
1980-08-18,571.74,577.3,580.54,568.96,-1.83%
1980-08-19,567.98,569.83,574.47,565.2,-0.65%
1980-08-20,573.49,568.85,575.8,564.68,0.98%
1980-08-21,581.31,575.75,583.62,572.5,1.37%
1980-08-22,583.57,585.88,591.9,579.86,0.40%
1980-08-25,579.7,580.16,584.79,575.53,-0.63%
1980-08-26,577.79,579.18,584.74,574.09,-0.32%
1980-08-27,571.72,574.96,578.66,568.94,-1.04%
1980-08-28,565.18,569.35,573.52,562.87,-1.13%
1980-08-29,566.52,562.82,569.3,560.5,0.25%
1980-09-02,572.32,566.31,575.56,563.53,1.06%
1980-09-03,583.37,577.36,584.76,573.19,1.94%
1980-09-04,580.08,587.94,590.72,575.45,-0.56%
1980-09-05,577.71,578.63,583.26,574.01,-0.40%
1980-09-08,570.15,576.62,581.25,567.84,-1.28%
1980-09-09,573.79,567.32,575.64,563.62,0.65%
1980-09-10,576.98,576.98,582.06,571.43,0.56%
1980-09-11,581.08,578.77,584.78,574.15,0.72%
1980-09-12,580.1,581.95,586.11,576.4,-0.16%
1980-09-15,580.86,578.09,583.64,573.47,0.16%
1980-09-16,585.43,583.12,590.51,578.5,0.80%
1980-09-17,595.54,588.15,598.77,584.91,1.74%
1980-09-18,593.17,598.72,602.41,589.48,-0.39%
1980-09-19,596.81,592.65,601.89,589.42,0.62%
1980-09-22,602.18,593.87,604.96,590.64,0.93%
1980-09-23,597.51,602.59,610.44,593.82,-0.77%
1980-09-24,602.07,596.99,606.23,592.84,0.77%
1980-09-25,594.17,603.86,607.09,591.4,-1.30%
1980-09-26,583.03,587.65,591.8,578.41,-1.86%
1980-09-29,569.94,575.02,578.71,567.18,-2.22%
1980-09-30,579.12,574.97,581.89,569.89,1.62%
1980-10-01,586.45,579.99,590.14,573.53,1.27%
1980-10-02,591.01,587.78,594.24,581.32,0.79%
1980-10-03,596.49,592.8,601.56,589.11,0.94%
1980-10-06,607.39,600.01,610.61,596.78,1.86%
1980-10-07,604.1,609.63,612.86,599.95,-0.53%
1980-10-08,606.81,604.97,612.34,600.82,0.46%
1980-10-09,603.99,608.14,611.36,600.3,-0.46%
1980-10-10,600.7,603.93,609.0,597.48,-0.53%
1980-10-13,608.37,599.61,610.67,596.39,1.30%
1980-10-14,608.31,611.08,615.68,604.62,0.00%
1980-10-15,616.09,609.64,619.31,606.41,1.29%
1980-10-16,609.12,621.1,626.17,606.35,-1.12%
1980-10-17,605.84,606.3,613.21,599.85,-0.53%
1980-10-20,610.73,604.28,613.49,598.76,0.84%
1980-10-21,606.99,613.9,617.12,602.38,-0.60%
1980-10-22,607.39,605.55,612.46,601.41,0.08%
1980-10-23,596.28,607.34,610.1,593.52,-1.82%
1980-10-24,598.07,593.47,601.29,589.32,0.31%
1980-10-27,588.7,595.14,597.9,585.93,-1.54%
1980-10-28,589.56,585.42,593.24,581.74,0.16%
1980-10-29,588.58,592.73,597.79,584.9,-0.16%
1980-10-30,581.17,588.53,592.21,578.87,-1.25%
1980-10-31,586.63,579.73,589.85,576.51,0.95%
1980-11-03,593.37,588.77,597.51,585.09,1.18%
1980-11-05,603.83,603.83,623.61,601.53,1.78%
1980-11-06,592.74,598.72,603.78,589.52,-1.83%
1980-11-07,594.06,591.76,598.2,587.17,0.23%
1980-11-10,595.27,594.81,599.87,589.3,0.23%
1980-11-11,603.49,599.36,608.09,595.22,1.39%
1980-11-12,618.6,607.57,620.9,603.43,2.51%
1980-11-13,627.27,622.68,630.49,616.25,1.41%
1980-11-14,629.97,626.76,638.7,620.78,0.44%
1980-11-17,633.01,624.28,636.23,619.69,0.51%
1980-11-18,641.68,639.84,647.19,633.41,1.38%
1980-11-19,638.86,640.7,651.26,634.27,-0.43%
1980-11-20,644.77,637.88,648.45,632.83,0.93%
1980-11-21,638.74,645.63,648.38,634.15,-0.93%
1980-11-24,634.89,633.05,639.94,626.17,-0.58%
1980-11-25,639.42,637.58,646.3,630.7,0.72%
1980-11-26,643.49,640.28,651.75,636.15,0.65%
1980-11-28,644.74,643.37,649.33,637.86,0.21%
1980-12-01,629.42,640.43,645.48,627.59,-2.35%
1980-12-02,628.45,627.53,633.49,616.52,-0.15%
1980-12-03,627.01,625.18,633.43,621.05,-0.22%
1980-12-04,626.03,625.58,634.75,619.61,-0.15%
1980-12-05,614.51,620.93,625.52,609.47,-1.83%
1980-12-08,598.75,607.0,610.67,594.62,-2.54%
1980-12-09,598.24,599.61,604.65,590.44,-0.08%
1980-12-10,588.09,600.47,605.05,586.26,-1.69%
1980-12-11,583.91,583.0,589.87,574.29,-0.70%
1980-12-12,592.11,592.11,595.77,582.94,1.41%
1980-12-15,592.86,592.86,601.56,589.19,0.15%
1980-12-16,598.3,598.3,601.05,587.76,0.93%
1980-12-17,608.78,608.78,611.98,596.41,1.76%
1980-12-18,609.18,609.18,622.46,604.14,0.08%
1980-12-19,612.33,612.33,618.28,603.63,0.53%
1980-12-22,621.77,621.77,625.89,608.49,1.57%
1980-12-23,619.42,619.42,629.49,613.47,-0.37%
1980-12-24,622.11,622.11,625.31,613.87,0.44%
1980-12-26,625.2,625.2,627.03,618.79,0.52%
1980-12-29,617.7,625.94,629.14,614.95,-1.17%
1980-12-30,619.01,617.18,624.5,613.07,0.22%
1980-12-31,621.24,620.33,625.82,614.38,0.37%
1981-01-02,623.41,620.67,627.07,614.26,0.37%
1981-01-05,631.01,629.18,636.5,621.41,1.25%
1981-01-06,631.41,633.69,641.47,620.89,0.07%
1981-01-07,617.63,617.63,621.75,604.83,-2.17%
1981-01-08,608.43,618.03,622.15,603.4,-1.48%
1981-01-09,610.2,612.03,616.15,601.98,0.30%
1981-01-12,610.03,617.8,621.0,606.83,0.00%
1981-01-13,609.06,608.15,613.63,601.75,-0.15%
1981-01-14,609.92,611.74,617.23,605.8,0.15%
1981-01-15,613.06,609.86,617.17,604.83,0.52%
1981-01-16,615.74,615.74,620.76,609.34,0.45%
1981-01-19,613.74,616.48,620.59,609.63,-0.30%
1981-01-20,600.9,614.14,617.79,599.53,-2.08%
1981-01-21,599.93,598.56,604.95,589.43,-0.15%
1981-01-22,594.85,600.33,603.07,589.83,-0.84%
1981-01-23,594.34,594.79,599.36,588.86,-0.08%
1981-01-26,592.34,594.62,598.73,586.87,-0.31%
1981-01-27,598.22,595.02,601.87,590.0,1.00%
1981-01-28,594.51,600.44,604.09,591.32,-0.61%
1981-01-29,594.0,593.09,601.3,588.52,-0.08%
1981-01-30,591.21,595.77,600.33,586.64,-0.46%
1981-02-02,578.73,587.85,590.58,573.71,-2.08%
1981-02-03,585.97,579.13,587.79,574.11,1.26%
1981-02-04,586.37,586.37,591.38,580.44,0.08%
1981-02-05,590.87,584.03,594.98,583.58,0.78%
1981-02-06,595.38,592.18,600.85,588.08,0.77%
1981-02-09,589.28,596.12,598.85,586.09,-1.00%
1981-02-10,588.77,588.77,593.33,583.76,-0.08%
1981-02-11,584.16,589.17,591.91,581.43,-0.77%
1981-02-12,580.92,583.65,587.29,577.73,-0.55%
1981-02-13,578.58,579.49,584.51,574.03,-0.39%
1981-02-17,582.01,579.28,586.56,575.63,0.63%
1981-02-18,585.14,584.23,588.33,578.77,0.55%
1981-02-19,576.43,585.54,587.82,573.7,-1.48%
1981-02-20,576.38,575.92,581.39,567.73,0.00%
1981-02-23,579.4,575.31,584.87,572.12,0.55%
1981-02-24,579.8,582.08,586.18,575.71,0.08%
1981-02-25,584.75,581.11,587.94,572.47,0.86%
1981-02-26,591.98,585.15,595.62,582.42,1.25%
1981-02-27,597.38,593.29,600.57,588.74,0.92%
1981-03-02,600.4,596.31,604.95,591.76,0.53%
1981-03-03,593.98,598.98,603.53,590.79,-1.06%
1981-03-04,595.28,593.92,600.74,589.37,0.23%
1981-03-05,590.68,595.23,599.32,587.5,-0.76%
1981-03-06,590.62,591.53,596.54,584.71,0.00%
1981-03-09,595.91,592.28,599.55,588.19,0.92%
1981-03-10,593.13,598.58,602.67,589.49,-0.46%
1981-03-11,590.35,592.16,596.25,584.89,-0.46%
1981-03-12,605.29,593.47,607.1,589.84,2.54%
1981-03-13,604.78,610.68,615.68,601.6,-0.08%
1981-03-16,611.87,605.06,619.14,600.52,1.20%
1981-03-17,608.18,612.72,618.17,603.19,-0.59%
1981-03-18,609.49,607.67,616.3,603.13,0.22%
1981-03-19,606.25,611.25,614.88,601.26,-0.52%
1981-03-20,608.92,607.1,614.37,601.65,0.45%
1981-03-23,616.01,610.11,619.64,605.57,1.19%
1981-03-24,611.41,619.13,623.67,608.69,-0.74%
1981-03-25,622.25,610.9,623.15,607.72,1.78%
1981-03-26,618.56,622.64,628.09,614.02,-0.58%
1981-03-27,610.79,616.68,621.22,607.61,-1.25%
1981-03-30,609.25,610.16,616.51,605.62,-0.22%
1981-03-31,616.91,616.0,621.9,611.01,1.27%
1981-04-01,619.57,618.66,624.1,612.31,0.44%
1981-04-02,618.15,618.15,624.5,613.16,-0.22%
1981-04-03,614.46,618.09,621.27,610.84,-0.59%
1981-04-06,607.04,609.3,613.38,602.5,-1.18%
1981-04-07,606.98,608.34,613.33,602.9,0.00%
1981-04-08,608.74,607.38,613.27,604.2,0.30%
1981-04-09,610.49,609.13,615.48,600.97,0.30%
1981-04-10,609.53,610.89,617.23,603.64,-0.15%
1981-04-13,603.01,605.28,611.17,598.94,-1.04%
1981-04-14,601.14,602.96,607.03,596.16,-0.30%
1981-04-15,607.88,603.35,610.6,598.82,1.13%
1981-04-16,610.09,610.54,615.07,604.2,0.37%
1981-04-20,613.03,606.69,616.65,603.07,0.52%
1981-04-21,607.54,613.42,617.5,604.37,-0.89%
1981-04-22,607.03,607.03,613.37,600.69,-0.07%
1981-04-23,606.07,610.59,615.12,601.54,-0.15%
1981-04-24,611.44,606.91,615.51,601.48,0.90%
1981-04-27,613.08,613.08,618.05,606.74,0.30%
1981-04-28,607.59,613.02,615.73,602.16,-0.89%
1981-04-29,602.1,604.37,609.34,596.22,-0.89%
1981-04-30,600.69,603.86,607.93,596.62,-0.23%
1981-05-01,600.18,601.99,606.97,594.3,-0.08%
1981-05-04,590.97,591.87,595.94,586.0,-1.51%
1981-05-05,589.11,588.2,593.63,582.78,-0.31%
1981-05-06,591.31,592.67,598.54,588.15,0.38%
1981-05-07,595.32,592.16,598.49,588.54,0.69%
1981-05-08,595.27,597.53,600.69,591.2,0.00%
1981-05-11,586.06,595.1,597.36,583.35,-1.52%
1981-05-12,590.52,584.65,592.78,581.94,0.77%
1981-05-13,590.02,591.82,596.34,585.05,-0.08%
1981-05-14,593.12,590.41,596.74,586.8,0.54%
1981-05-15,597.13,594.42,601.65,590.81,0.69%
1981-05-18,598.32,599.22,603.29,593.8,0.23%
1981-05-19,596.46,597.81,601.42,590.59,-0.30%
1981-05-20,595.95,596.4,600.46,589.63,-0.08%
1981-05-21,594.99,596.8,600.41,590.02,-0.15%
1981-05-22,592.68,595.38,598.54,588.61,-0.38%
1981-05-26,599.22,594.26,601.48,589.29,1.14%
1981-05-27,603.68,598.71,607.29,595.1,0.75%
1981-05-28,601.82,604.07,608.58,595.5,-0.30%
1981-05-29,598.15,604.01,606.27,593.19,-0.60%
1981-06-01,597.08,601.14,607.0,593.02,-0.15%
1981-06-02,588.91,588.91,599.73,585.3,-1.36%
1981-06-03,589.3,585.24,592.46,580.73,0.08%
1981-06-04,590.6,590.6,596.01,584.74,0.23%
1981-06-05,595.95,590.09,599.56,586.94,0.92%
1981-06-08,595.78,598.49,602.54,591.73,0.00%
1981-06-09,594.83,595.73,600.69,589.87,-0.15%
1981-06-10,596.12,595.22,601.53,590.27,0.23%
1981-06-11,602.82,597.42,605.08,592.91,1.13%
1981-06-12,601.42,604.12,608.62,596.46,-0.22%
1981-06-15,601.7,605.75,611.15,598.09,0.07%
1981-06-16,594.89,599.84,604.34,591.28,-1.12%
1981-06-17,600.23,593.93,603.38,588.98,0.91%
1981-06-18,592.52,600.18,603.33,589.37,-1.28%
1981-06-19,595.62,591.57,600.12,587.51,0.53%
1981-06-22,593.65,597.25,600.85,590.05,-0.30%
1981-06-23,600.34,593.59,603.04,590.44,1.14%
1981-06-24,597.14,598.94,602.54,592.19,-0.52%
1981-06-25,597.53,597.53,604.28,593.03,0.08%
1981-06-26,596.57,597.47,601.97,592.53,-0.15%
1981-06-29,593.26,597.31,600.45,590.11,-0.53%
1981-06-30,590.05,592.75,596.8,586.01,-0.53%
1981-07-01,583.7,587.75,592.25,580.1,-1.07%
1981-07-02,578.25,583.65,586.8,574.65,-0.92%
1981-07-06,572.64,575.79,579.83,568.15,-0.93%
1981-07-07,576.18,576.18,582.47,568.09,0.63%
1981-07-08,576.58,577.92,582.42,570.29,0.08%
1981-07-09,581.02,577.42,584.61,573.38,0.78%
1981-07-10,581.41,581.86,585.9,576.92,0.08%
1981-07-13,582.14,582.14,587.53,578.55,0.15%
1981-07-14,582.09,582.09,587.48,575.35,0.00%
1981-07-15,584.73,584.28,591.02,578.89,0.46%
1981-07-16,585.12,586.02,590.06,580.63,0.08%
1981-07-17,587.31,585.97,590.91,581.48,0.38%
1981-07-20,577.72,581.76,586.25,574.58,-1.61%
1981-07-21,581.71,576.32,587.09,574.97,0.70%
1981-07-22,570.43,578.96,582.1,568.64,-1.93%
1981-07-23,571.72,569.93,575.76,565.44,0.24%
1981-07-24,576.61,573.46,580.2,570.32,0.86%
1981-07-27,582.72,581.38,586.31,575.99,1.09%
1981-07-28,579.08,582.22,584.91,575.49,-0.62%
1981-07-29,579.47,579.47,584.86,575.89,0.08%
1981-07-30,583.01,581.21,586.15,576.73,0.62%
1981-07-31,586.99,585.64,591.02,581.16,0.69%
1981-08-03,585.03,585.93,590.41,580.1,-0.31%
1981-08-04,588.11,584.08,591.25,580.04,0.54%
1981-08-05,594.78,589.85,597.92,586.26,1.14%
1981-08-06,594.28,596.52,601.0,590.24,-0.08%
1981-08-07,590.63,593.32,596.01,587.05,-0.60%
1981-08-10,593.6,589.57,597.19,585.99,0.53%
1981-08-11,599.82,595.34,602.95,591.76,1.06%
1981-08-12,597.52,601.11,605.59,594.39,-0.37%
1981-08-13,597.91,597.91,602.84,593.44,0.07%
1981-08-14,593.38,598.31,601.44,590.69,-0.75%
1981-08-17,587.39,587.39,595.45,585.6,-0.98%
1981-08-18,582.41,585.55,589.58,577.94,-0.84%
1981-08-19,584.15,581.91,587.28,577.43,0.31%
1981-08-20,584.99,585.44,589.46,580.96,0.15%
1981-08-21,578.22,584.04,586.72,575.98,-1.15%
1981-08-24,561.5,571.35,575.37,559.27,-2.86%
1981-08-25,559.66,555.63,562.79,550.27,-0.32%
1981-08-26,559.16,560.95,564.53,554.69,-0.08%
1981-08-27,552.4,555.98,560.45,549.71,-1.20%
1981-08-28,555.03,553.69,559.5,549.22,0.49%
1981-08-31,549.06,558.9,561.58,546.82,-1.05%
1981-09-01,549.9,549.01,553.93,543.64,0.16%
1981-09-02,552.09,552.53,557.0,547.62,0.41%
1981-09-03,541.75,552.03,555.16,539.97,-1.86%
1981-09-04,536.79,539.02,543.04,532.76,-0.91%
1981-09-08,527.2,533.9,536.58,521.84,-1.75%
1981-09-09,528.94,528.05,533.85,522.24,0.34%
1981-09-10,536.48,532.91,545.86,528.44,1.44%
1981-09-11,543.13,538.22,545.37,532.86,1.25%
1981-09-14,538.96,539.85,544.76,534.49,-0.74%
1981-09-15,534.89,539.36,543.82,532.66,-0.75%
1981-09-16,530.82,531.27,535.73,526.36,-0.75%
1981-09-17,523.18,531.22,535.24,520.5,-1.43%
1981-09-18,519.12,520.01,525.37,514.21,-0.77%
1981-09-21,522.99,516.74,527.0,513.17,0.77%
1981-09-22,520.71,523.38,527.4,517.14,-0.43%
1981-09-23,516.2,514.86,520.66,506.83,-0.86%
1981-09-24,513.02,516.59,524.18,509.9,-0.61%
1981-09-25,503.16,505.84,511.64,497.81,-1.91%
1981-09-28,515.06,494.1,516.4,491.43,2.39%
1981-09-29,516.8,517.69,525.27,511.89,0.35%
1981-09-30,518.08,514.52,522.1,510.95,0.26%
1981-10-01,522.05,516.25,524.72,512.69,0.77%
1981-10-02,532.25,526.9,535.82,522.0,1.96%
1981-10-05,532.55,537.45,541.46,528.54,0.08%
1981-10-06,532.05,533.39,540.96,526.26,-0.08%
1981-10-07,540.47,534.67,543.14,530.66,1.59%
1981-10-08,544.87,539.97,548.44,535.52,0.82%
1981-10-09,540.81,545.71,549.27,537.25,-0.74%
1981-10-12,539.77,540.21,545.11,535.31,-0.16%
1981-10-13,537.93,540.61,545.06,534.37,-0.33%
1981-10-14,528.98,535.21,538.77,527.2,-1.66%
1981-10-15,532.94,529.37,536.94,525.37,0.76%
1981-10-16,530.66,532.89,536.45,527.1,-0.42%
1981-10-19,529.62,527.39,533.18,523.39,-0.17%
1981-10-20,535.36,532.69,539.81,528.68,1.09%
1981-10-21,534.41,536.19,542.42,530.86,-0.17%
1981-10-22,532.14,533.03,537.48,527.25,-0.42%
1981-10-23,527.64,529.42,533.42,524.08,-0.84%
1981-10-26,525.71,523.93,529.27,519.49,-0.34%
1981-10-27,530.56,529.22,535.45,523.88,0.93%
1981-10-28,530.95,531.84,538.06,526.5,0.08%
1981-10-29,529.57,530.9,535.35,525.12,-0.25%
1981-10-30,541.96,529.96,544.63,526.4,2.35%
1981-11-02,552.03,548.92,556.03,543.59,1.89%
1981-11-03,554.65,551.54,557.76,547.09,0.48%
1981-11-04,554.15,554.6,559.93,549.26,-0.08%
1981-11-05,548.77,555.88,558.99,546.55,-0.96%
1981-11-06,545.16,546.94,550.94,541.16,-0.65%
1981-11-09,547.67,546.78,551.23,540.12,0.49%
1981-11-10,544.96,550.29,553.84,541.85,-0.49%
1981-11-11,545.79,543.13,548.9,539.58,0.16%
1981-11-12,547.07,549.74,553.74,542.63,0.24%
1981-11-13,540.36,545.25,548.8,537.7,-1.22%
1981-11-16,533.55,535.77,539.77,528.67,-1.23%
1981-11-17,537.94,535.28,540.6,530.39,0.83%
1981-11-18,533.89,536.11,541.0,530.79,-0.74%
1981-11-19,535.62,535.62,540.06,529.85,0.33%
1981-11-20,540.01,536.01,544.0,532.91,0.83%
1981-11-23,539.41,540.3,546.06,535.86,-0.08%
1981-11-24,547.79,541.58,550.0,537.59,1.56%
1981-11-25,550.4,551.28,555.72,545.96,0.49%
1981-11-27,554.73,550.74,557.39,548.08,0.81%
1981-11-30,559.89,555.46,562.99,550.58,0.96%
1981-12-01,558.95,557.18,564.27,553.19,-0.16%
1981-12-02,552.69,556.68,560.23,550.48,-1.11%
1981-12-03,554.41,551.75,557.52,547.77,0.32%
1981-12-04,559.68,559.24,564.11,554.36,0.96%
1981-12-07,554.65,559.08,562.18,552.43,-0.87%
1981-12-08,552.82,551.49,557.25,547.07,-0.32%
1981-12-09,555.87,553.66,558.53,549.67,0.56%
1981-12-10,556.71,556.26,560.25,551.83,0.16%
1981-12-11,553.11,555.77,559.31,550.45,-0.64%
1981-12-14,543.66,546.31,550.74,541.0,-1.68%
1981-12-15,544.49,544.49,548.03,539.18,0.16%
1981-12-16,541.78,544.0,547.54,538.69,-0.49%
1981-12-17,544.83,541.73,547.93,538.19,0.57%
1981-12-18,548.76,545.22,552.75,542.57,0.73%
1981-12-21,545.51,548.61,551.7,542.86,-0.56%
1981-12-22,543.69,545.02,549.44,540.59,-0.32%
1981-12-23,540.98,543.2,546.74,537.89,-0.49%
1981-12-24,541.82,540.49,544.47,537.84,0.16%
1981-12-28,540.73,542.94,545.59,538.08,-0.16%
1981-12-29,538.03,540.68,543.33,535.37,-0.49%
1981-12-30,540.63,537.53,544.16,534.88,0.49%
1981-12-31,541.9,541.46,545.44,537.48,0.25%
1982-01-04,542.14,541.7,546.56,536.84,0.08%
1982-01-05,530.6,539.88,541.65,528.39,-2.12%
1982-01-06,526.58,529.23,531.88,521.28,-0.75%
1982-01-07,525.2,526.53,529.62,519.9,-0.25%
1982-01-08,528.24,527.36,532.66,523.83,0.59%
1982-01-11,515.73,527.65,531.19,514.41,-2.34%
1982-01-12,513.48,513.48,518.77,508.62,-0.43%
1982-01-13,507.25,515.63,518.73,504.16,-1.20%
1982-01-14,509.85,506.76,513.38,503.67,0.52%
1982-01-15,513.33,512.01,516.86,508.03,0.69%
1982-01-18,517.16,509.21,519.36,506.57,0.77%
1982-01-19,511.81,518.87,521.52,509.61,-1.02%
1982-01-20,508.68,510.44,514.41,504.27,-0.60%
1982-01-21,510.84,509.07,515.69,505.54,0.43%
1982-01-22,509.02,510.79,513.87,505.49,-0.35%
1982-01-25,508.88,504.47,511.08,500.94,0.00%
1982-01-26,507.95,511.04,514.12,504.86,-0.17%
1982-01-27,510.11,507.46,514.07,504.37,0.43%
1982-01-28,524.16,514.91,525.93,511.82,2.77%
1982-01-29,530.73,528.96,535.14,522.79,1.26%
1982-02-01,519.12,523.09,527.93,516.04,-2.16%
1982-02-02,519.95,519.51,525.24,515.11,0.17%
1982-02-03,513.29,519.9,522.99,511.09,-1.27%
